index,label
1753,3
1754,2
1755,1
1756,0
1757,1
1758,1
1759,0
1760,3
1761,2
1762,0
1763,0
1764,1
1765,3
1766,1
1767,3
1768,3
1769,3
1770,2
1771,1
1772,0
1773,0
1774,2
1775,0
1776,1
1777,2
1778,1
1779,2
1780,1
1781,0
1782,0
1783,0
1784,3
1785,0
1786,3
1787,2
1788,2
1789,3
1790,0
1791,1
1792,1
1793,2
1794,3
1795,2
1796,0
1797,2
1798,2
1799,3
1800,2
1801,0
1802,3
1803,3
1804,2
1805,0
1806,3
1807,0
1808,1
1809,0
1810,2
1811,2
1812,1
1813,3
1814,2
1815,3
1816,1
1817,2
1818,3
1819,3
1820,2
1821,2
1822,1
1823,1
1824,2
1825,1
1826,1
1827,2
1828,0
1829,1
1830,1
1831,3
1832,1
1833,1
1834,3
1835,1
1836,1
1837,1
1838,3
1839,1
1840,0
1841,3
1842,2
1843,3
1844,0
1845,2
1846,2
1847,2
1848,0
1849,3
1850,3
1851,1
1852,3
1853,0
1854,1
1855,0
1856,1
1857,0
1858,2
1859,3
1860,3
1861,1
1862,3
1863,1
1864,2
1865,1
1866,2
1867,1
1868,0
1869,1
1870,2
1871,0
1872,0
1873,0
1874,1
1875,2
1876,2
1877,1
1878,3
1879,0
1880,2
1881,1
1882,0
1883,0
1884,3
1885,1
1886,0
1887,1
1888,3
1889,3
1890,0
1891,0
1892,2
1893,0
1894,0
1895,2
1896,2
1897,3
1898,2
1899,1
1900,3
1901,1
1902,1
1903,3
1904,1
1905,2
1906,0
1907,0
1908,1
1909,2
1910,2
1911,3
1912,3
1913,3
1914,2
1915,3
1916,0
1917,0
1918,3
1919,2
1920,3
1921,0
1922,3
1923,3
1924,0
1925,3
1926,0
1927,2
1928,0
1929,0
1930,3
1931,2
1932,1
1933,2
1934,0
1935,2
1936,3
1937,0
1938,3
1939,3
1940,2
1941,1
1942,2
1943,2
1944,3
1945,1
1946,0
1947,1
1948,3
1949,1
1950,3
1951,3
1952,0
1953,3
1954,0
1955,3
1956,0
1957,0
1958,0
1959,1
1960,2
1961,3
1962,1
1963,1
1964,3
1965,3
1966,2
1967,0
1968,0
1969,0
1970,3
1971,0
1972,0
1973,2
1974,2
1975,3
1976,2
1977,2
1978,0
1979,1
1980,0
1981,3
1982,0
1983,0
1984,2
1985,2
1986,0
1987,2
1988,2
1989,1
1990,3
1991,0
1992,3
1993,0
1994,1
1995,0
1996,0
1997,1
1998,1
1999,1
2000,2
2001,2
2002,0
2003,0
2004,3
2005,2
2006,3
2007,0
2008,1
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,1
2016,3
2017,0
2018,2
2019,2
2020,3
2021,0
2022,1
2023,0
2024,3
2025,2
2026,0
2027,3
2028,3
2029,1
2030,3
2031,0
2032,1
2033,0
2034,0
2035,0
2036,2
2037,1
2038,2
2039,0
2040,2
2041,2
2042,1
2043,1
2044,1
2045,0
2046,1
2047,2
2048,0
2049,1
2050,0
2051,1
2052,2
2053,2
2054,3
2055,0
2056,2
2057,1
2058,1
2059,0
2060,3
2061,1
2062,0
2063,1
2064,3
2065,0
2066,2
2067,3
2068,2
2069,0
2070,2
2071,1
2072,0
2073,3
2074,2
2075,0
2076,0
2077,0
2078,2
2079,1
2080,0
2081,1
2082,2
2083,1
2084,1
2085,0
2086,2
2087,0
2088,3
2089,0
2090,2
2091,2
2092,3
2093,2
2094,2
2095,0
2096,3
2097,0
2098,1
2099,1
2100,2
2101,0
2102,0
2103,2
2104,0
2105,2
2106,0
2107,0
2108,2
2109,1
2110,3
2111,3
2112,2
2113,1
2114,2
2115,2
2116,2
2117,0
2118,3
2119,0
2120,0
2121,2
2122,2
2123,0
2124,1
2125,1
2126,1
2127,3
2128,3
2129,3
2130,2
2131,2
2132,2
2133,1
2134,1
2135,3
2136,2
2137,0
2138,0
2139,0
2140,2
2141,0
2142,1
2143,1
2144,2
2145,1
2146,3
2147,1
2148,1
2149,0
2150,0
2151,2
2152,0
2153,2
2154,0
2155,0
2156,0
2157,1
2158,1
2159,0
2160,2
2161,1
2162,3
2163,0
2164,1
2165,2
2166,2
2167,0
2168,1
2169,0
2170,3
2171,2
2172,1
2173,2
2174,1
2175,3
2176,2
2177,0
2178,0
2179,0
2180,3
2181,2
2182,1
2183,1
2184,0
2185,1
2186,2
2187,1
2188,3
2189,3
2190,3
2191,1
2192,0
2193,3
2194,1
2195,1
2196,3
2197,3
2198,0
2199,1
2200,0
2201,0
2202,2
2203,1
2204,3
2205,3
2206,0
2207,2
2208,0
2209,3
2210,2
2211,1
2212,2
2213,1
2214,2
2215,0
2216,2
2217,0
2218,3
2219,1
2220,0
2221,2
2222,0
2223,1
2224,2
2225,3
2226,2
2227,3
2228,3
2229,3
2230,1
2231,3
2232,3
2233,0
2234,1
2235,2
2236,0
2237,2
2238,1
2239,0
2240,1
2241,1
2242,1
2243,1
2244,3
2245,2
2246,2
2247,2
2248,0
2249,2
2250,3
2251,1
2252,2
2253,3
2254,3
2255,2
2256,1
2257,3
2258,0
2259,3
2260,0
2261,1
2262,3
2263,2
2264,3
2265,1
2266,3
2267,0
2268,0
2269,1
2270,3
2271,0
2272,1
2273,1
2274,3
2275,0
2276,2
2277,0
2278,0
2279,0
2280,0
2281,2
2282,1
2283,0
2284,2
2285,0
2286,0
2287,3
2288,1
2289,2
2290,0
2291,2
2292,2
2293,3
2294,0
2295,1
2296,3
2297,2
2298,3
2299,0
2300,2
2301,2
2302,2
2303,2
2304,1
2305,1
2306,3
2307,2
2308,0
2309,2
2310,1
2311,0
2312,0
2313,2
2314,3
2315,2
2316,2
2317,2
2318,2
2319,0
2320,1
2321,3
2322,3
2323,3
2324,3
2325,1
2326,3
2327,2
2328,2
2329,2
2330,3
2331,2
2332,2
2333,0
2334,3
2335,2
2336,3
2337,3
2338,0
2339,3
2340,2
2341,1
2342,2
2343,2
2344,3
2345,1
2346,0
2347,2
2348,0
2349,0
2350,1
2351,2
2352,1
2353,0
2354,3
2355,3
2356,3
2357,1
2358,0
2359,0
2360,0
2361,0
2362,3
2363,3
2364,1
2365,3
2366,3
2367,3
2368,3
2369,3
2370,0
2371,0
2372,0
2373,2
2374,2
2375,0
2376,0
2377,3
2378,1
2379,0
2380,2
2381,0
2382,3
2383,0
2384,1
2385,3
2386,2
2387,2
2388,3
2389,2
2390,0
2391,3
2392,1
2393,3
2394,2
2395,1
2396,0
2397,3
2398,0
2399,0
2400,2
2401,1
2402,0
2403,0
2404,0
2405,0
2406,0
2407,1
2408,3
2409,3
2410,3
2411,2
2412,0
2413,1
2414,3
2415,1
2416,0
2417,0
2418,1
2419,3
2420,1
2421,2
2422,3
2423,3
2424,2
2425,0
2426,2
2427,3
2428,2
2429,3
2430,2
2431,1
2432,2
2433,2
2434,1
2435,1
2436,2
2437,3
2438,3
2439,2
2440,1
2441,3
2442,0
2443,3
2444,1
2445,2
2446,2
2447,0
2448,0
2449,0
2450,2
2451,0
2452,2
2453,2
2454,1
2455,1
2456,2
2457,0
2458,1
2459,0
2460,2
2461,1
2462,2
2463,1
2464,2
2465,0
2466,2
2467,2
2468,3
2469,3
2470,1
2471,1
2472,1
2473,0
2474,3
2475,2
2476,3
2477,0
2478,2
2479,2
2480,2
2481,3
2482,3
2483,3
2484,2
2485,1
2486,1
2487,1
2488,0
2489,3
2490,1
2491,2
2492,2
2493,1
2494,0
2495,0
2496,1
2497,3
2498,0
2499,0
2500,3
2501,0
2502,3
2503,2
2504,2
2505,2
2506,0
2507,2
2508,2
2509,2
2510,1
2511,0
2512,0
2513,0
2514,3
2515,0
2516,2
2517,0
2518,1
2519,1
2520,0
2521,1
2522,3
2523,1
2524,0
2525,0
2526,2
2527,2
2528,3
2529,1
2530,3
2531,0
2532,0
2533,1
2534,1
2535,3
2536,2
2537,3
2538,0
2539,0
2540,3
2541,1
2542,3
2543,0
2544,0
2545,2
2546,2
2547,0
2548,2
2549,0
2550,1
2551,0
2552,1
2553,3
2554,1
2555,3
2556,3
2557,1
2558,0
2559,3
2560,0
2561,2
2562,3
2563,3
2564,2
2565,1
2566,0
2567,2
2568,1
2569,1
2570,2
2571,0
2572,3
2573,3
2574,3
2575,3
2576,3
2577,3
2578,2
2579,2
2580,1
2581,2
2582,0
2583,0
2584,1
2585,1
2586,2
2587,1
2588,1
2589,2
2590,3
2591,0
2592,2
2593,0
2594,1
2595,2
2596,2
2597,0
2598,3
2599,0
2600,0
2601,2
2602,3
2603,3
2604,0
2605,3
2606,3
2607,0
2608,1
2609,2
2610,0
2611,1
2612,0
2613,1
2614,3
2615,1
2616,0
2617,3
2618,3
2619,0
2620,1
2621,0
2622,1
2623,3
2624,2
2625,3
2626,2
2627,3
2628,2
2629,1
2630,2
2631,0
2632,1
2633,1
2634,1
2635,2
2636,3
2637,3
2638,2
2639,0
2640,1
2641,2
2642,1
2643,0
2644,2
2645,0
2646,3
2647,2
2648,0
2649,2
2650,1
2651,0
2652,0
2653,0
2654,2
2655,2
2656,2
2657,1
2658,3
2659,2
2660,2
2661,3
2662,2
2663,2
2664,3
2665,3
2666,0
2667,2
2668,2
2669,2
2670,0
2671,1
2672,1
2673,3
2674,0
2675,0
2676,2
2677,2
2678,2
2679,3
2680,2
2681,1
2682,1
2683,1
2684,1
2685,0
2686,2
2687,3
2688,0
2689,1
2690,2
2691,2
2692,0
2693,1
2694,0
2695,0
2696,2
2697,1
2698,2
2699,0
2700,3
2701,0
2702,3
2703,3
2704,0
2705,2
2706,1
2707,2
2708,2
2709,3
2710,2
2711,1
2712,1
2713,3
2714,3
2715,3
2716,3
2717,0
2718,2
2719,3
2720,2
2721,1
2722,0
2723,1
2724,2
2725,1
2726,1
2727,3
2728,2
2729,1
2730,1
2731,0
2732,0
2733,0
2734,2
2735,0
2736,0
2737,0
2738,3
2739,2
2740,1
2741,0
2742,1
2743,2
2744,0
2745,0
2746,1
2747,0
2748,1
2749,0
2750,1
2751,0
2752,1
2753,2
2754,1
2755,3
2756,3
2757,0
2758,1
2759,0
2760,0
2761,3
2762,1
2763,3
2764,0
2765,2
2766,3
2767,0
2768,3
2769,3
2770,1
2771,3
2772,0
2773,2
2774,2
2775,3
2776,0
2777,2
2778,1
2779,0
2780,2
2781,3
2782,0
2783,3
2784,1
2785,3
2786,1
2787,3
2788,0
2789,2
2790,0
2791,0
2792,3
2793,0
2794,0
2795,1
2796,0
2797,2
2798,0
2799,2
2800,0
2801,3
2802,3
2803,2
2804,3
2805,2
2806,0
2807,2
2808,1
2809,3
2810,0
2811,1
2812,1
2813,2
2814,0
2815,1
2816,3
2817,3
2818,1
2819,1
2820,3
2821,2
2822,2
2823,3
2824,2
2825,3
2826,3
2827,3
2828,0
2829,3
2830,0
2831,3
2832,0
2833,1
2834,3
2835,3
2836,3
2837,0
2838,2
2839,2
2840,1
2841,1
2842,1
2843,1
2844,0
2845,2
2846,1
2847,0
2848,3
2849,1
2850,1
2851,1
2852,0
2853,0
2854,0
2855,2
2856,0
2857,1
2858,3
2859,0
2860,2
2861,0
2862,2
2863,3
2864,0
2865,0
2866,0
2867,0
2868,0
2869,1
2870,2
2871,0
2872,0
2873,2
2874,2
2875,1
2876,1
2877,0
2878,1
2879,0
2880,2
2881,0
2882,2
2883,1
2884,1
2885,0
2886,1
2887,0
2888,0
2889,2
2890,2
2891,0
2892,0
2893,2
2894,1
2895,2
2896,1
2897,0
2898,3
2899,0
2900,0
2901,3
2902,0
2903,2
2904,3
2905,1
2906,3
2907,0
2908,2
2909,3
2910,1
2911,1
2912,1
2913,3
2914,0
2915,2
2916,1
2917,3
2918,2
2919,1
2920,2
2921,3
2922,1
2923,3
2924,1
2925,3
2926,1
2927,3
2928,3
2929,1
2930,2
2931,2
2932,3
2933,1
2934,1
2935,1
2936,3
2937,3
2938,0
2939,2
2940,3
2941,3
2942,2
2943,1
2944,2
2945,2
2946,1
2947,3
2948,0
2949,1
2950,0
2951,0
2952,3
2953,2
2954,2
2955,0
2956,1
2957,0
2958,2
2959,1
2960,0
2961,0
2962,1
2963,3
2964,1
2965,3
2966,1
2967,1
2968,2
2969,1
2970,1
2971,0
2972,0
2973,2
2974,2
2975,0
2976,3
2977,1
2978,3
2979,3
2980,1
2981,2
2982,0
2983,0
2984,1
2985,3
2986,0
2987,3
2988,0
2989,2
2990,3
2991,1
2992,0
2993,1
2994,0
2995,1
2996,3
2997,1
